SOWJHKH12AB0185D9E,"Mai Tai","Special Series 20","Spiros Kaloumenos",0
SOBJVMB12A8C134153,"The Hustle Is On (LP Take)","Texas Guitar Killers","T-Bone Walker",1990
SOPDCRM12AB0185C03,"After Me Again","The Only Truth","Morly Grey",1972
SOPDKMD12A8C1326B9,"No More","Crazy Lady EP","Andy Moor",0
SOSDYTA12A6D4F91D8,"Happiness (Remastered LP Version)","The Complete Warner Bros. Recordings","Allen Toussaint",0
SOERJAV12AC46897A1,"A Bushel And A Peck","100 Hits Legends - Perry Como","Perry Como",2004
SOMNYNO12AC468B082,"Todd Terry's Blue Mix","Into The Blue - Todd Terry Remixes","Shaun Escoffery",0
SODKTBA12AC4685F43,"It Swallows Everything","8 Hours","Echo Is Your Love",2002
SOFAKBF12AB017FBBF,"Track4 (twowaysuperimposed)","Track4 (twowaysuperimposed)","Keith Fullerton Whitman",0
SOBYHCX12AB0181243,"The Root Of The Light",Abyss,"Chihiro Yamanaka",2007
SOIGYPD12A58A794FD,"Two Wrongs Don't Make A Right (Album Version)","The Serious Side Of Ray Stevens","Ray Stevens",0
SOXVVEG12A8C142F61,"Crazy Arms (Album Version)","My Turn","Tanya Tucker",0
SOGQEYH12A81C20BAF,"Living Hell (Album Version)","Famous Monsters",Misfits,1999
SOCDKFC12AB01851D2,"Cave of Steenfoll","Walpurgis Night",STORMWITCH,1984
SOTTGPQ12A8C134FA6,"I Know","A Valentine For Fred Katz","Fred Lonberg-Holm Trio",0
SOUMPVY12A8C142FE4,"An t-Aparan Goirid 's an t-Aparan Ur: Oran do Sheasaidh Bhaile Raghnaill",Cuilidh,"Julie Fowlis",2007
SOHJWRT12A8C143CE2,"Dying For The Night","The Most Lethal Dance","Math Head",2006
SONNFQT12AB018E5E6,"Cold Hard World","All I Do EP",MJG,0
SOXUQTC12A58A7C202,"Maria Se Bebe Las Calles","Banderas De Nadie","Pasion Vega",2003
SOBLRLM12A6D4F707E,"Minor Surgery (Digitally Remastered)","After Hours","Richard ""Groove"" Holmes",0
SOLNOUH12A6D4FBA63,"Em Familia","In Montreal","Charlie Haden_ Egberto Gismonti",2001
SOGFOYE12A8C13DBE9,"Buscando la llave","Todos somos angeles","Ángeles del Infierno",2003
SOTSSCU12A58A7A749,"Da Girlz (feat. Imanni & Chloe)","Da Comeback Kid","Archie Lee",0
SOMXPYN12A6D4F8F41,"Way Downtown (2002 Digital Remaster)","Will The Circle Be Unbroken","Nitty Gritty Dirt Band",0
SOWNHWJ12A6D4FB3E6,"Essa Gente/Aquela Gente","Por Mão Própria","Filarmónica Gil",0
SOSPXDN12A6D4F9907,"¡Que dolor!",Raffaella,Roser,0
SOKEMWU12A58291C5F,"Primer Signo","Ciudad Pacifico",Ekhymosis,0
SOMIPWZ12A8C13F4B8,"Meter Jam - Original","Crescent City Groove Merchants","The Meters",1994
SOLWJCZ12A8C142278,"Luca era gay","Centravanti di mestiere",Povia,2009
SOJXQUO12A8C13A3AE,"Applause (after Rousel: Suite in F / Celibidache)","Roussel: Orchestral Suites; Milhaud: Suite Francaise_ Percussion Concerto",Audience,0
SOFDAUX12AB01877D7,"Vibe Mambo",Mamborama,"Tito Puente",2005
SODXKDP12AC3DF5764,"Into The Arena (In Concert At The Manchester Apollo)","In Concert At The Manchester Apollo (30th September 1980)","The Michael Schenker Group",0
SOQZFQO12AC9097431,"Los Inocentes","Un Secreto Terrible","La Monja Enana",2002
SOXJJFZ12AB018BD96,"Atlanta Moan","Bad Habits","Colin James",1995
SOQPSWT12A8C13DAA8,"B Where I'm At (Swing Beat)","B Where I'm At","Natural High",0
SOVBKVV12A8C1340AD,Crosstown,"Axes 2 Axes","Eddie Ojeda",2005
SOCKPDJ12A6D4FCD46,"Ever Changing Times","Ever Changing Times","Steve Lukather",2008
SOUDKRL12A6D4F9786,"Sex And Money",Friday,Ragazzi,2003
SODWKKB12A8C13DE86,"10:00 AM",Hello,"Half Japanese",2001
SOJMLMR12AAF3B3D14,"Debajo Del Puente","Vidas En Vivo","Pedro Guerra",1997
SOQVWFG12A8C140AB7,"La Voz Del Caribe","Ritmo Caliente","Eddie Palmieri",2003
SOPROPB12A8C1385BD,"Touch Too Much","Made In The Dark","Hot Chip",2008
SOFQBLD12A8C13B00B,"Juno Rhapsody","Famous First Words","Tom Burbank",2006
SOYJMDR12A8C141903,Baboo,Baboo,"Jacob Richter",0
SOORJQB12AB0181044,"Lungi da me sen vada quella veste fatal...Dunque anche il cielo...Contro un'alma sventurata","Cecilia Bartoli: The Salieri Album","Cecilia Bartoli / Andrea Perugi / Orchestra Of The Age Of Enlightenment / Adam Fischer",0
SOHFWSV12AB017BBF7,Rider,"Please... Believe it !!!","Sauce Money",0
SOGWILO12A8C13F331,"Wade Through The Night","Twenty Three Places","Matt Wertz",2003
SOMZMNB12A8C136064,"The Intrepid Fox","Keystone Bop: Sunday Night","Freddie Hubbard",1970
SOKDQHM12A58A80A9A,"I'd Lie To You for Your Love","The Excellent Sides of Swamp Dogg Vol. 3","Swamp Dogg",0
SOVLTBE12A6D4F9111,"Rubba Dub","World Receiver","Dub Resistance",2003
SOQVTOK12A6D4FAB74,Intro,"Greatest Hits","Luscious Jackson",1994
SOZLFYZ12A58A79A41,"Infidelity Groove",Supercute,"Bigod 20",1994
SOUKFLC12A8C1371DB,"La Festa Del Racolto (Album Version)","Mondo Difficle","Tonino Carotone",0
SOZOBOI12AB01821E7,"Vampire Lake","Salvation Is A Deep Dark Well","The Builders and the Butchers",2007
SOYESZN12A6D4F7365,"Don't Mean Nothing","Greatest Hits","Richard Marx",1987
SOOTITB12A6D4F8569,"Tha Lick (Skit)","Da Ghetto Psychic","Rated R",0
SOMDCSN12A6D4F8BC9,"Feel The Sun","Northern Star","Melanie C",1999
SOKGCQU12A58A78911,"I Want More - Part 2","No Roots",Faithless,2004
SOSLBLV12AB0180C3A,Furah,Jidka,Saba,0
SOZUHNW12A8C137132,"Treat Your Man Like A Baby","Right Place_ Right Time","Denise Lasalle",1995
SOBEDBP12AB01891C7,"Walking Through Walls",Retreat,Vessels,2008
SOUTWBA12A8C13EDB8,"Täytyy Mennä","Helsinki - Hollola",Egotrippi,2000
SOEXRIC12AB018C791,"Blowing Up the Barrio","Blowing Up the Barrio","Fort Knox Five",2004
SOUUAYO12AB018905B,"Left Ya'll In The Dust (Nascar Song)","Country Is As Country Does - EP","Colt Ford",0
SOCXSEF12AB0185AE5,"Whither Thou Goest","US - October - 1954","Les Paul & Mary Ford",1990
SOMTBDA12A8C13386F,"The Lion And The Phoenix",Yetzirah,"Descendants Of Cain",0
SOPKOIS12AB01857D1,"Death Dies Hard","Death Dies Hard",Deathstars,2009
SOQSXTQ12A8C14510E,"So Far","The Rodgers & Hammerstein Collection","Sylvia Syms",1993
SODQFWQ12A8AE45CCA,Romungro,"Live And Raw - You Get What You Give",Ektomorf,2000
SORMZEV12AB017E2B8,Coquetelle,Comptant,"Les Fils de Teuhpu",2002
SODUXUA12A6310F26B,"Vivid (Radio Edit)",Vivid,Electronic,1999
SODSOXL12AB017DAC0,"High (126.4bpm) featuring Dyanna Fearon","Papa Acapellas Vol. 2","Reel People",0
SOTYLRX12AB017C42A,"Voran_ voran II",Heureka,Tomte,2008
SOIGGOS12AB018BA26,"Gullefjun 97","Rally Med Väder Annika",Rally,1996
SOEMJRG12A6D4F743C,"Forbidden City","Rock_ Art And The X-Ray Style","Joe Strummer And The Mescaleros",0
SOGYXKV12AB0183221,"Suculantas Frutas","Flor de Loto","Flor de Loto",0
SORMIRC12A6D4FA652,"I Need Love (Extended Mix)","I Need Love","EDX & Leon Klein pres. Ivano P.",0
SOSMSRR12A8C142F0F,"NYC (Salsa Mix)","Nuggets for the Needy","Red Astaire",0
SOJPFAB12A8C13945E,"Lovelee Dae (Primitive Remix)","Lovelee Dae - The Remixes Pt.2",Blaze,0
SOMECEJ12AB018D7C8,"I Have Known Love","Andrew Weatherall - Watch The Ride","Silver Apples",1969
SOLHYBI12A8C139B66,"Yuki Chan",Afrirampo,Afrirampo,0
SOYUKYZ12A8C140901,"Vierailla kallioilla","Hölmö rakkaus ylpeä sydän","Scandinavian Music Group",2006
SOPRGBT12AB0181E9B,"Touch Of Madness","Midnight Madness","Night Ranger",1983
SOVFQQJ12AAFF4424D,"Withdrawn (Revisited)","Assorted Music","The Mongoloids",0
SOYVKWF12A6701CC76,"Lyckan Kommer Ju En Dag","Nya Perspektiv","Ola Magnell",1975
SOZDQUM12AB017C154,Wasserfliege,"The Best and The Lost (T)apes","Guano Apes",2006
SOFGDDX12A67AD8773,"Spirit Of The Valley",zero4,Antaeus,0
SOTTGTO12A6D4F8B59,Ascension,"Sweet Surrender","Chieli Minucci & Special EFX",2007
SORPEVI12AB018BF71,"Pop Horror","Am Rhein",S.Y.P.H.,0
SOYDICP12A8C141352,"Dr Love","Dr Love",Bumblebeez,0
SOONJRQ12A6D4FD5FB,"I'll Take A Cab","Black Feather Wings","Bourbon Princess",2003
SOPOYQF12A8C13A361,"Suite from 'Terpsichore': Bransle","A Musical Voyage","Atlantic Brass Quintet",0
SOVMROT12A58A7D6B4,"Miles De Pasajeros","Bajofondo Remixed",Supervielle,2004
SOAZWRU12A8151D431,"A Life Like Mine","Rockabilly Daddy","Alvis Wayne",0
SORHHKA12A8AE44C5C,"Expand The Hive","Expand the Hive","Logical Nonsense",0
SORCLKV12A8C13752D,"Ach_ ihr Männer","Oh No No","Wencke Myhre",0
SOQAWQU12A58A7E286,"Aloha Oe (Farewell To Thee)","Sing Me Something Sentimental","Marty Robbins",1991
SOMEWSL12AC468E65D,"Yours Forever","Yes! It's Clyde McPhatter","Clyde McPhatter",0
SOEGFBS12A6D4F498F,"0.0 Baby (Genuine Album Version)",Genuine,"Stacie Orrico",2000
SOOISBV12AAF3B11D1,"Broken Promises","An absence of faith","Mortal sin",0
SOZZHBM12AB017FDD5,"The Way I Feel ('97 Mix)","The Kerri Chandler Collection","Tears Of Velva",0
SOOGPBO12A6D4FB2E7,"Type A","Dark Light Daylight","Now It's Overhead",2006
SONTUQN12AB018A61B,"Das Allerschlimmste",Schlangensonne,Eisregen,2010
SORHHOC12AB018BF8C,"Laos Kai Kolonaki",Live!,"Giorgos Tsalikis",0
