SOHSNZD12AB017AE52,"Hooray For Horrorwood (Album Version)","Songs From The Recently Deceased","Wednesday 13's Frankenstein Drag Queens From Planet 13",2000
SOYHXQA12A8C135BAF,"Young And Free","The Original Rock Goddesses","Rock Goddess",1987
SOACCBK12A81C22320,"The Moon Was Yellow_ And The Night Was Young","Live In Tokyo Japan 1962","Frank Sinatra",0
SOUZNSR12A8C13DB2C,"Love Serenade",Gold,"Barry White",1975
SOOZHKF12A8C137419,"What Have I Done To Deserve This","The Pet Shop Boys - A Tribute","Studio 99",0
SOUZGXA12AAF3B1DBF,"Goldener Käfig","Egal was ist...","debbie rockt!",2007
SOUKJFV12AB0181D64,"Berühr_' mich nicht","Winter_ so unsagbar Winter...",Adversus,0
SOSIXSV12AB0186504,"The Bells Of Burma","Life Is Nice","Kukan Dub Lagan",2004
SOGXZXB12A58A7C6D5,"Ecology Song  (LP Version)","Stephen Stills 2","Stephen Stills",1971
SOTPWSO12AB017F1D3,"Tanta Pena","Gods & Monsters","Juno Reactor",2008
SOMEYTA12AB0182F8A,"Come Rain Or Come Shine",Space,"Jimmy Guiffre",2009
SOVOOAI12A6D4FAA82,"Mr. Ugly","Feeling Good","Randy Crawford / Joe Sample",2006
SOAWQDB12AB0180CC5,"Mary's Ball",Stomp,"Memory Dean",0
SORJJJQ12A58A7E213,Lifeboat,"My Tidy Doily Dream","Marti Jones",0
SOTIYNT12A8C14095E,"Xmas on the Other Side","Xmas 3: The War on Christmas!","King of Prussia",0
SOPBWRK12A8C137925,"He Called Me Out (Live)","NOC Live",Nelons,0
SOOIHHJ12AB017B3AC,"Oh Yeah Maybe Baby (the Heebie Jeebies)","Laura Nyro: Live From Mountain Stage","Laura Nyro",0
SOMSTMU12A67020971,"Sueños",Mira,"La Fuga",0
SOQOXCW12A6D4F8D29,"Protect your ears (Radio edit)","Protect your ears","DJ Aligator",0
SOFFVUU12AF729D143,"Rhythm (Devoted To The Art Of Moving Butts)","Peoples' Instinctive Travels & the Paths of Rhythm","A Tribe Called Quest",1990
SOALFVT12A58A7ABC1,"Kindness (At The End) (LP Version)","A Song For All Seasons",Renaissance,0
SOEJCSZ12A58291306,"Have Yourself A Merry Little Christmas","The Val Doonican Christmas Album","Val Doonican",0
SOLCUVL12AB018F248,"Roll Of The Dice",Battle-Tested,"Gun Barrel",2010
SOBNQKK12A8C13C19D,"Summer Star","Summer Solstice","Lisa Lynne",1997
SOEZTTP12A6D4FC561,"Triple X","Jumpstyle & Hardstyle 2008 Vol.2","Andy Jay Powell",2007
SOWWQZR12AB0182F0A,"One More Day",April,VAST,2006
SOPSUWA12AB0185E69,optimal,optimal.lp,Shuttle358,1999
SOWXERH12AB0188F4E,"You Really Got Me","Greatest Hits","No Mercy",0
SOBPMTP12AB0185BA7,"July Sunset","July Sunset","Alex Frolov",0
SOYYVZU12AC4688FA0,"Coitum (Live)","Schrei x","Diamanda Galas",1996
SOBPQKY12AB0180075,"The Good Girls Goodbye","Walking In A Straight Line","The Mayflies USA",0
