SOGOFNM12A8AE460BF,"Every Little Thing (Album Version)","The Platinum Collection","Carlene Carter",0
SOORKEZ12A8C134DCA,"Entender El Amor (Album Version)","Palabra De Mujer","Monica Naranjo",1997
SOKTCSY12A6D4F972E,"Karen Loves Candy","Medicine Fuck Dream","Greg Ashley",2003
SOIVEFX12AB017FE35,"She Is Love","Kings & Queens: Message Music From The Movement","Sounds Of Blackness",0
SOJMJAM12A8C1315DA,"Schöne Maid","TONY  Mädchen Mit Roten Haaren  Stimmungslieder - Partyknüller",Tony,0
SOZLTOX12A8AE4841B,"Fitter Happier","Strung Out On OK Computer - The String Quartet Tribute To Radiohead","Radiohead Tribute",0
SOOIFEQ12A58A7C026,"Smoke Out","Fast Money Chopped and Screwed","Birdman / Ta / 6 Shot",0
SOAWANI12A8C13ED8F,"Quicksand Lovers","Sleep It Off",Cristina,0
SOXWMIU12AAA15DAA4,"The Omega Man","Caravan Beyond Redemption",Cathedral,1998
SOHPTDI12AB018854F,Digiwarfare,Live,"Masta Killa",0
SOXOAFV12A8C143D1F,"Integrate 1","Superstition 2001","Thomas Schumacher",2000
SOIIYFJ12AB017ED1D,"Put The Bolt In The Door","Live at Klub 007","Gallon Drunk",2007
SOFDSRM12AB01883C8,"You Do The Same For Me","What We Want_ What We Get","Dave Barnes",2010
SOZRQJT12A58A7EDF9,"Donovan Said","Their Satanic Majesties' Second Request","The Brian Jonestown Massacre",1996
SODKWBW12A6D4FD18C,Sophie,"Sun Down","Nik Freitas",2008
SOYPKFS12A8C13910B,"Cuatro Palabras","Original Masters","Latin Breed",1998
SOZYIYK12AC4687B7C,"Fling: Easter Snow","Willie Clancy The Gold Ring","Willie Clancy",0
SOQQLWK12AB0181821,"Long Lost Friend","Cryin' the Blues","Davis Coen",0
SODLJRC12AC3DF6A18,"Dansa Rumba","Bara Du Kommer","Arja Saijonmaa",0
SOYXSTP12AB0180350,"14th Ave. Lullaby","Somebody Somewhere","Martin Devaney",0
SOLGCFI12A81C20912,"Shake Your Balla (1_2_3 Alarma)","Shake Your Balla (1_2_3 Alarma)","Hot Banditoz",0
SOEXMKJ12AB0189026,"The Christ is near","Agape-Agape (Love-Love)","Popol Vuh",0
SOVOQES12A8C13BD29,"Muddy Water Blues","Now & Live CD 2: Live (The Loreley Tapes&)","Paul Rodgers",1994
SOVVYNC12A8C132DF5,"Dust In The Wind","Without You - Love Rockers Songs",Missouri,0
SOXRKDT12AB0185953,"First Light On Aeyer's Rock (for Jim)","The Darker Space","Terra Ambient",2002
SOMIQLQ12A8C134688,"Sobreviviré",Minage,"Monica Naranjo",2000
SODSFJX12A67ADE6C8,"Semplice ( Remix )","Cari Amori Miei","Gianni Togni",1996
SOXWNST12A6D4FA47E,Barge,"Leisure & Other Songs",Spokane,2000
SOQWMQD12A6D4F8D4C,"Dream Journal","Dancing On The Edge","Bruce Mitchell",0
SOIFETI12AB0182301,"12Th Planet","12Th Planet","Richi M.",1998
SODQJQF12A8C137B17,"Desenredo (G.R.E.S.Unidos Do Pau Brasil)",Reencontro,"Leila Pinheiro",0
SOZQHYU12AB0187339,"Mach d'Tür zu","Von drusse noch drinne","Hutch Hensle",0
SOULNSB12AB0188880,"King Tits Womb","Alien in a Garbage Dump","Eric Copeland",2008
SOKDXNN12A8C134751,"Tronco Seco","Descarga Espectacular","Fruko Y Sus Tesos",0
SOJGDDG12A8C135F14,"Get a Maid","Hot New Southern Soul Hits II","Monique Ford",0
SODWKSA12A6D4FA44E,"Buried Dreams","Candy From Strangers","The Gruesome Twosome (DJ Morpheus+Bertrand Burgalat)",1993
SOKJSQF12A6D4FB8FC,"Watts-Hoffmann Special","Brotherhood of Brass","Frank London´s Klezmer Brass Allstars",2002
SOTOVJT12A6D4FE426,"First Of January","King Of Western Swing_ Vol. 4","Spade Cooley",0
SORRIYX12AB0182821,"Twenty Seven Degree","Twenty Seven Degree",Status,0
SOLJYPM12AB018C0DE,"Boppin' High School Baby","1950s Punk & Rockabilly Rebels (Amazon Edition)","Don Willis",1993
SOFJAIZ12AB0185895,"Tell Me How You Like It","Hold That Train","Byther Smith",1996
SODAMZX12A6D4F80B9,Granular/Timor/Time,Decentertainment,We,0
SOYICOR12A6D4FB449,"Waiting for the great Leap forwards","A Journey For A Nation","The Go Set",0
SOLXFIF12AB01883B8,"The Answer (Album Version)",Warped,"D'Molls",0
SONSLGR12AB0189BAD,"Spacer (single version)",Spacer,Paik,0
SOFDKLS12A6D4F9375,"East Coast E. (LP Version)",Emblems,"Matt Pond PA",2004
SOAMCLU12A6D4FB6FA,"Umaningi Bona",Grrr,"Hugh Masekela",2003
SOBRRHF12AB0181335,"Airline To Heaven (LP Version)","Mermaid Avenue Vol. II","Billy Bragg & Wilco",0
SOAEHAJ12A58A7BC0E,"Rocking Chair","Bonus Bait","Mr Scruff",2009
SOOBAMQ12A6D4F91E5,"Room For Dessert / Death By Chocolate / Lent / Snacks (Good Day To Cross A River)","Good Day To Cross A River","Greg Giraldo",2006
SOCHJTK12A6701C153,"White Meat","Crunk Juice","Lil Jon / The East Side Boyz / 8-Ball / MJG",0
SOOVQKD12A8C13BD26,Temedi,Martina,Africando,2003
SOUIPOY12AB0184659,"Flash Back To Dancehall","Don Corleon Presents Let's Party_ Let's Dance",Alaine,0
SOORWCY12AB01847D7,Gaviota,"La Tranquilidad Después De La Paliza","Francisco Bochatón",2005
SOPALPI12A6D4FBFC3,Erb,"Book of Dogma","The Black Dog",0
SOXTRKS12AB0184D83,"Im Thinking About You","Greatest Hits Live In Concert 2",Chic,0
SOYWYZY12A8C13522E,"Needle in the Hay","To: Elliott From: Portland","Eric Matthews",2006
SORUDWO12AB018C40D,"Down in the Alley","Groovin' Time","The Chambers Brothers",2003
SOILJMF12AB0185622,"Harlem Nocturne","And... R&B was born","Johnny Otis",2004
SOJNYMV12A8C137F03,"Loch Lomond",Greensleeves,"Klaus Weiss Trio",0
SOKQIAL12AC468C210,"Gyldne Øyeblikk","Gyldne Øyeblikk","Mons Leidvin Takle",0
SOZFTVK12A8C13354F,"World Seems To Come And Go","Dark Dear Heart","Holly Cole",1997
SOCGKQD12A8C138BA2,"stride of the mind","Trampin'","Patti Smith",2004
SOTRAZI12AB0189CA8,"I'll Remember You_ Love_ In My Prayers","So Long So Wrong","Alison Krauss / Union Station",0
SOJYORS12A8C137A36,"Alap_ Gat","Alap_ Gat","Ustad Amjad Ali Khan",0
SOTQQUQ12A8C132AD7,"Fightin' On The Same Side","Hooterization:  A Retrospective",Hooters,1983
SOCVFAA12A5891F9C3,"Only Child","Only Child",Kaysh,0
