SOFNZQG12A58A78480,"The Lighter Side of Global Terrorism (Extended Space-Melt Version)","Sieg Howdy!","Jello Biafra with The Melvins",0
SOURXDN12A58A7A5A9,"The Hammer","'Til the Livin' End",Zeke,2004
SOHQOSS12A8AE46C0C,"The Devil Has Thrown Him Down","Up Jumped The Devil","Sister Rosetta Tharpe",2002
SODMJCJ12A8C13C68E,"Sweet Lady Night ","Sweet Lady Night - Single",JK,0
SOMSJSO12A8C143A13,Sunblock,"The Windupdeads","The Windupdeads",0
SOGXDWN12AC46875D1,"Desert Dance","UNITED STATES R. Carlos Nakai: Desert Dance","Carlos Nakai",1990
SOKJAWV12AB0185C9F,"Part Three_ From Liverpool to Outer Space (IV. Elektro-Wagner)",Argos,Argos,2009
SORLPGV12AB01822F8,"Bis ans Ende der Welt","Zeit muss enden",Mantus,0
SOTSMOS12A58291080,"Vomit In Style","Vomit In Style","The Subs",2010
SOCYDJU12A8C13C67C,"All That You Paid For","Because The World Has Failed Us Both","Falling Sickness",1998
SOUZGHU12A6D4FBCC9,Capricious,"Jazz For Playboys (Jazz Club)","Kai Winding",2008
SOENYBK12AAF3B2B25,"Col. Crawford Boyd Speaks on the Essentials of Tragic Waste Due to Spiritual Rebirth of Ty Cobb","One Ruined Life of a Bronze Tourist","Col. Bruce Hampton",0
SOKTPSY12A582A231E,"Colostomy Jigsaw Puzzle",Homovore,"Cattle Decapitation",2000
SOYXXJQ12A58A7867D,"Ne bouge pas","1 fille & 4 types","Céline Dion",2003
SODWHPQ12AB0188674,"Winter iis Never","A Night At The Loreley",Gazpacho,0
SOQWOTX12A8C137497,"Shepherd Solitude","Secret Of The Wind","Prem Joshua",1998
SOUIGEK12AB0183CB7,"Musical Prayer","Deep And Sexy 4 Mixed by King Britt","Markus Enochson",0
SOTVOCL12A8AE478DD,"Yr Mangled Heart","Yr  Mangled Heart",Gossip,2006
SOQRSTJ12AB0183CB4,"Jazz Lounge","Jazz & Lounge","Lilac Storm",0
SOVYLHH12A6D4F946E,Timebomb,"The Best Of",Psychopomps,1993
SOZOVWQ12CF5CFD78A,"Life Is A Pigsty","Lifestyle2 - Acoustic Vol 2",Morrissey,2006
SOYCZFB12AB018BE45,"Leaving home","Die Fremde","Max Richter",0
SOVJJPV12A8C132E1D,Ala-ala,Driven,"Cueshé",0
SOCTWFR12A58A7DC47,"Popourri Pa'l Sonero","Grandes Exitos Vol. 1","Isaac Delgado",0
SOLLMJE12AB018A255,"Amitié","Disque d'or",SP,0
