SOPMZQR12AC9072656,"Gotta serve somebody","Mississippi Rolling Stone","Bob Dylan",1979
SOUBDQC12AB017D0B5,"Paranoid (Live In '84)","Just an American Band / Live In '84","Verbal Abuse",0
SOKWDAI12AC46899CB,"Letters in My Desk (Demo)",Demos,"Joe Public",0
SOZZCMT12AB0185467,"Heroes Don't Cry","Pale Sister of Light","Free Spirit",0
SOBYGTN12AB01849ED,"(Pack Your) Suitcase Blues","I Didn't Know About You","Karrin Allyson",1993
SOOXDBN12A8C1410F1,1984,"Live 1984","The Oppressed",2005
SOLJVWO12AC3DFA55D,"Rockaway Beach For Me Heartbreak Hotel For You","Radio Hits","Helen Love",1994
SOCVNHI12AB0183655,"The Situation","Under The Radar","Gods of Blitz",2009
SORJDFN12A67ADAFDC,"Chainsaw Charlie (Murders In The New Morgue) - live Key Club 2000","The Sting - Live At The Key Club L.A.",W.A.S.P.,0
SOMTHIG12AB017BDB0,Overruled,"At Devil's Fork","The Neon Judgement",1995
SOONCAV12A58A7BDAE,"What Is This Thing Called Love?","Begin The Beguine","Artie Shaw & His Orchestra",0
SOEGFZZ12A58A77B7A,Ghetto,"TESTIMONY VOL. 2:  LOVE & POLITICS",India.Arie,2009
SOKLDNV12AB0187521,"Love Stimulation","Chilled Euphoria",Humate,1993
SOAIYFJ12A6D4FA791,"Feeling So Good","The Ascent Of Mann","Manfred Mann",0
SOAZNXS12AC3DF9999,"Youre A Holy Man",Outlaster,"Nina Nastasia",2010
SOMRGMT12AB0181D9A,"Money (feat. Dove)","The Unearthed Past: A Collection of Underground Hip Hop","Breez Evahflowin",0
SOQMWCZ12AC4686C82,"Shine On","Skull Judge","Vampire Hands",0
SOQRAFL12A6D4F62A7,"Adeste Fideles (1999 Digital Remaster)","A Jolly Christmas From Frank Sinatra","Frank Sinatra",1957
SOMUOMB12D021988A6,Eclipse,"Take Me Home","John Denver",1974
SOXJMRI12A81C21569,"I Believe I'll Make A Change","Casey Bill Weldon Vol. 2 1936-1937","Casey Bill Weldon",0
SOKEVSJ12A58A7916E,"Lonesome Road","Wandering Stranger",Entrance,2004
