SOFIDEV12A8C13DAA5,"Cabo Pitanga","Segura Ele","Paulo Sérgio Santos",0
SOVTGQQ12AB018791E,"One Scotch_ One Bourbon_ One Beer","New Orleans Street Singer","Snooks Eaglin",1994
SOTCKDZ12AF729ED66,"The Lost Get Found (High Key-Premiere Performance Plus w/o Background Vocals)","The Lost Get Found (Premiere Performance Plus Track)","Britt Nicole",0
SOLGEHO12AB01811A8,"Diving Faces","Diving Faces","Atlantic Drift",0
SONYREV12A6D4F62B5,"If life were as easy as you_ I'd stil Get Screwed","Repeat This Over","Bel Air Academy",2006
SONPEDL12AB0181F9C,"Forward Ever Backward Never","Chapter A Day","Jacob Miller",1999
SOZWEGI12A8C13B076,"Southern Rock",Goddamnit!,"Alkaline Trio",1998
SOZCBTV12AC4688F1D,Nautilus,"Mu Allstars - Criminal 02",Nautilis,2002
SOBXBEH12A6D4FA6D9,"Be Anything","Softly/'Round Midnight","Dakota Staton",1991
SOIJZPZ12AB017AFF5,"Wicked Situation","Wicked Shituation","Treklang Reggae",0
SOANGDD12A8C1427C2,"Dell'Amore Non Si Sa","Dell'Amore Non Si Sa","Andrea Bocelli",2004
SODAEPW12A58A79003,"The Promise","Passion Dance","McCoy Tyner",0
SOPNDLV12AB0187995,"I denna ljuva sommartid","Folk Songs","Sofia Karlsson",2002
SOOXEAV12A8C13A901,"Slow boat to Trinidad","The Best Of....","Dr. Calypso",1993
SORBEWN12A8C13CB76,"Doo Wop","The Loving Sounds Of Static","Mobius Band",2005
SOENPNE12AB0183EE7,"She?s Funny That Way","Poor Butterfly","Art Tatum",0
SOMYZHR12A8C132F55,"I Can't Remember","Jar of flies / Facelift / Dirt","Alice In Chains",1989
SOVFUDQ12AB0182F2E,"Ice Skating","How About San Francisco?","The Galactic Heroes",2000
SOTIZPZ12AAF3B18FE,"Take Me In Your Arms (Rock Me A Little While)","B_ S & T; 4","Blood_ Sweat & Tears",1971
SOIBJKZ12A6D4F8004,Gangsters,"Mobile Home",Longpigs,1999
SOJLNMF12A8AE47F9E,Thick,"Present Tense","Lenny White",1995
SOIZMTQ12AF72A604A,"Shadow On The Sun",Audioslave,Audioslave,2002
SOGKHRQ12AF72A4231,"The Lighthouse","Our Love To Admire",Interpol,0
SOEVOCQ12A8C132E17,"After The Lovin'","16 Most Requested Songs","Engelbert Humperdinck",1986
SONKUUW12AB01856E6,"Ciega Sordomuda","Latin Mix USA 2",Shakira,1999
SOBUIUY12A58A78287,"Noggin' Poundin' (LP Version)","The Katies","The Katies",1999
SOXMTZU12AB01827A2,"Exhume To Consume","Choice Cuts",Carcass,1989
SODMJPJ12A8C13860C,"The Whole World Is Singing My Song","Anita Ellis: Out In Front","Anita Ellis",0
SOWBKGJ12AB0185FD4,"Ill Wind","Late Lament","Paul Desmond",1996
SOWZBQM12A8C132B71,"Theid Mi Dhachaigh (The MacKenzie Lullabye)",Solas,"Talitha Mackenzie",0
SORTOMC12AB0187E81,"He Said She Said [Friscia & Lamboy's Dub]","He Said She Said MegaRemix EP","Ashley Tisdale",0
SOTXSWI12AB01836C2,"How Can They Live Without Jesus? (Remembering Keith Green Album Version)","No Compromise:Remembering The Music Of Keith Green",Glad,0
SOXUQUR12A8C13378C,"Welcome Home","Miss Laura's Kitchen","Kevin McKendree",0
SOWMWPK12AB01853AC,"Like Spinning Plates",Amnesiac,Radiohead,2001
SOKKHMM12AB01821DD,"Wings of Icaros",Difference,Dreamtale,2005
SOVBFQE12AB018E0AC,"No Heart","Hardcore Riddim","Cutty Ranks",0
SOYSTHL12A8C13C275,Reaction,"Radiation Reaction","Brian Sanhaji",2007
SOBALQE12AB0185A48,"Hand Of Truth","In The Hot Seat","Emerson_ Lake & Palmer",1994
SOLXXXQ12AB0186627,"In My Imagination","To The Goddess Electricity","Rational Youth",1999
SOJFJTS12AB0184F84,"Phantom Part 2 (Album Version)","A Cross The Universe",Justice,0
SOQZPMW12A8AE49A67,"The Fine Line  [Reprise] (LP Version)","The Fine Line","Wayne Watson",0
SOHSJWZ12AB018625D,"Malinconica abitudine",Vento,"Enrico Rava",0
SOFZRAH12A81C22CEF,"Pictures at an Exhibition: Limoges_ the Marketplace","Picture This...","Atlantic Brass Quintet",0
SOMONFZ12AB0181B33,"Unafraid To Linger",Sheath,LFO,2003
