SOIKRCS12AB0183782,"Some Summer Day","Death Chants_ Breakdowns And Military Waltzes","John Fahey",1977
SOBUBCG12AF72A9B3C,Flowers,"Original Album Classics","The Psychedelic Furs",1980
SOFGZEU12A8C132784,"Earth Protector","Earth Protector","Kamil Polner",0
SOLPXWP12A6D4F900B,"This Love's For Real","Times Have Changed","The Impressions",1972
SOIVCIW12A6D4FD939,"Don't Act Nice","Songs Of Pain","Daniel Johnston",1980
SOGCXER12AB018D641,"Skits_Blunts and Hip Hop (Call Waiting)","The Weight","The Creators feat. Diamond D",2000
SOFFOPV12AB0181312,"Adam And Eve Pas De Deux","Original Sin","John Lewis",0
SOLNJST12AB0182CE7,Ye,Miao......,"Candy Lo",0
SOGBJIC12A6D4F77E7,"The Shuffle","Kingdom Come","Kingdom Come",1988
SOPOBHQ12A8C140976,No,Resonance,Antigama,2007
SONPMXQ12A8C135593,Landmine,"Here With Me","Jennifer OConnor",2008
SOMGWJY12A58A7C732,"The Future Is Mine","Outtakes For The Outcast","Sick Of It All",1999
SOJNOFE12A8C135B59,"Who Invented The Wheel","Jasper County / Inside Out","Trisha Yearwood",2005
SOXWAFY12A8C135C7C,"Heart And Soul (Ultimate Collection Album Version)","The Early Years-G. Moore","Geoff Moore And the Distance",0
SOFPGMM12A8AE47698,"The Music's No Good Without You (album version)","Living Proof",Cher,2001
SOGYJZC12A6D4FA31F,"Radio Attack","Vocal Studies and Uprock Narratives","Prefuse 73",2001
SOFOLIX12A8C13710E,"Seneca Falls","Sing Sing Death House","The Distillers",2002
SOCYXZA12AB018668A,"Pledging My Love","Spotlight On Teresa Brewer","Teresa Brewer",1992
SOEPPQH12A8C138181,"Quisiera Ser",Striptease,"El Chojin (con Gospel Factory)",2007
SOVBUOH12AB0181070,"To Kill A Puerto Rican","Whip 'Em Hard_ Whip 'Em Good",Flare-Up,0
SOLMVHU12AB018A83F,"Sunday Clothes Reprise",Velvet,"Gerald Veasley",0
SOLQVMY12AB01811D8,"Výslech","Zjeveni/The Temple In The Underworld",Root,0
SODPUCC12AB0187CAA,"Calm Dung Yuh Nerves",Genuine,Bescenta,0
SOMHDPD12A6D4FB2B6,"Not Mine (LP Version)","Sings The Movies","James Darren",0
SOGCIMN12AB0187204,"God Forbid (Queit Room Version)","Ghost Machine","Ghost Machine",2005
SODFEUI12AF72A7190,"Soul Dancing",Performance,"Taylor Dayne",1993
SOTFUHZ12AB0183DFE,"Get on the Floor","Mainline Disco EP","Gene Farris",1998
SODSOOV12AB017F2D6,"Spirit of the Age (The Rockfield Studio Session Tapes - Previously Unreleased Full Extended Version)","Quark_ Strangeness and Charm",Hawkwind,0
SOEDLBS12A8C143213,"Le MC Qui Vallait 3 Milliards (feat. Tlf & Rohff)","Toujours Ghetto Volume 3","Alibi Montana",0
SOMTTXU12A6D4F9319,"Son Of A New York Gun","Powerful People","Gino Vannelli",1974
SOOPLPF12AB017EF39,"Pay and Lay","68 Recordings_ The Best of 2008","Gerry Menu",2008
SOLRCRL12A81C21E08,"Daddy Roll 'Em (LP Version)","Bob Gibson & Bob Camp At The Gate Of Horn","Bob Gibson & Bob Camp",0
SOBRPQQ12A8C13EA2B,"The Pearl Wedding / Nancy Taylor's","Stiff Lovers Holymen Thieves","Tim Van Eyken",2006
SOXPCSR12AB0187DA2,"How To Say Goodbye","My City of Ruin","Deep Enough To Die",0
SOGFCKJ12AB01824E9,"Spaced Walking (Album)","The Blue Meaning",Toyah,1980
SOCDXFW12AB01848A2,"Take Me Down","Sapphire Blue","Larry Carlton",2003
SOSIJUT12A6310E096,"(I'm Looking For) Cracks In The Pavement (Album Version)","Seven And The Ragged Tiger","Duran Duran",1983
SOGBGYD12AB017EEBD,"Inside To Outside (12"")","Colour All My Days",Limahl,0
SOEGCOG12AB017E8D2,Changes,"The First Ten Years","Shawn Mullins",1998
SOFHRZT12AB018CAFC,"Winter In Tennessee","If Shacking Up Is All You Want To Do","The Roadside Graves",0
SOWMUXE12AB0180E24,"All Along The Watchtower (Album Version)","Music From The Motion Picture Watchmen","Jimi Hendrix",0
SOQIVGV12AB018F27B,"Jaded Heart","Doin' You Nasty","Babylon Bombs",2006
SOZAYHC12A58A7C3C9,"Babylon's Burning","Babylon's Burning","Babylon Bombs",2009
SODGUBO12AB0184198,"Canasta De Ensueños","Vallenatos De Platino Vol. 4","Jorge Oñate;Chiche Martinez",0
SOCAYRX12A6D4FAA51,"Mom Song (Instrumental)","Mom Song",D-Flame,0
SORJJDA12AB01869B7,"A Groovy Kind Of Love","Reggae Songs of Love (Plus)","Boris Gardiner",2003
SOSYWPP12AB0187A18,"The Little Man","Entering The Spectra",Karmakanic,2002
SOJLLBW12A6701C5C2,"It's A Mad_ Mad World","The Very Best Of Billy J Kramer","Billy J Kramer & The Dakotas",0
SOREQSN12A58A7E3E8,"Zweite Bohne",Lichten,"F.S. Blumm",2003
SOHYDVI12A58A7A97F,"Tell Me (Do You Like It)","Tre'","Tre'",0
SOYVIZV12AB017D6C4,"Till The Lights Go Out","Hot And Ready To Serve","Blues Company",0
SOEXTYN12A8C137B86,"Como Quiera","El Juramento","Los Cardenales De Nuevo Leon",0
SOGLVKS12A8C137777,Wayne,"Jazz On The Beach_ Vol.1","Ondina Sannino & Riccardo Distasi",0
SOGXJBE12A8C136D4E,"World Heat",Skeleton,"Abe Vigoda",2008
SOKPKVU12AB0184931,"In Dulci Jubilo","Spotlight On Bach","Swingle Singers",0
SOQBYSC12A8C14028F,"A Cinematic Low",Sideways,"Sam Isaac",2007
SOCJMHZ12A6D4F8D2E,"Never Let You Down (Single Edit) (24-Bit Digitally Remastered 04) (Feat. Frankie Beverly)","Greatest Hits","Maze Featuring Frankie Beverly",0
SOGEPBD12AF72A2B5F,"March Of The Camels","Fort Nightly","White Rabbits",2007
SOLRCCG12A81C22CF9,"Pictures at an Exhibition: Baba Yaga_ the Hut on Fowl's Legs","Picture This...","Atlantic Brass Quintet",0
SOKUWGJ12A8C13BB7C,"Hard Times",Gold,"The Crusaders",1973
SOQACEU12A58A78E0D,"and then patterns","Everything Ecstatic","Four Tet",2005
SOTNHXK12AB01880C8,"All the Rivers Gold","All the Rivers Gold","Terry Oldfield",0
SOSAOCW12AB018998A,"New Girl","Russian Doll","Violet Indiana",2004
SOAQGDP12AB018AAD3,Shine,"Live at Blue Highways","Stephen Simmons",0
SOSTAKV12A6D4FB4A5,"En La Tierra Que No Olvida",Quartet,"Pat Metheny/Brad Mehldau",0
SOEOTQW12AB0186F7C,"Coming Soon","French Dirty South Mixtape",Diomay,0
SOSCAZJ12AB01879D2,"One Touch","Minimal Nation","Robert Hood",1994
SOWCKPJ12A8C140824,"Free Love","Natural Thing","Juliet Roberts",1993
SOGZCWY12A8C13BF4D,"Space Oddity","Under The Covers and Over The Top","John Otway",1992
SOASNRP12A6701F927,"Honey Now","Hell Amongst the Yearlings","Gillian Welch",1998
