SOBSFIW12A8C13C794,"Odotan sinua_ Nina","20 suosikkia  / Sydänsuruja","Olavi Virta",0
SODTLNI12A8C141404,"To Be Free","To Be Free - CD2","Emiliana Torrini",1999
SOMNFZN12A8C14093C,Calimaro,"Planet Delsin_ Interstellar Sounds Of Stardust",$tinkworx,2005
SOJTAUI12A58A79107,Always,"Ram Jam Party","Enos McLeod",0
SOHXAOV12AB0189EF8,"Pankararé",Retratos,"Francisco Mário",1994
SOQALHK12AB017CB2F,"Minimal Affairs","Toxic Illusions",Kaiacid,0
SONYBPM12A8C13C3E0,"Native Dub","Bass_ Sweat & Tears",Gaudi,2004
SOIFOQM12AB0184249,"Sally Sullivan",Buzz,"keller williams",1996
SOYBOQB12A8C130518,"Feelin' Happy","Along The Way: The Best Of Dan Siegel","Dan Siegel",0
SOPRGVH12A58A7A638,Bang,"Fast and Furious","Rye Rye / M.I.A.",0
SOEMEKY12AB017A114,"I Don't Care",Meanwhile,"3rd Matinee",1994
SOCIAHI12A8C137091,"Garden of Angels","Live From Las Vegas",Giovanni,0
SOZQAGK12A8C1368F7,"Too Tight","Learning Curve","Kubus & BangBang",2007
SOSBSAL12A8C13C421,"Somebody Remembers The Rose","Strangers Almanac [Deluxe Edition]",Whiskeytown,1997
SOFTSUN12A8C134B51,"Just Like A Woman","Bob Dylan The 30th Anniversary Concert Celebration","Richie Havens",1967
SOUBCOV12AB018AB61,"Viva La Raza","Latin Playboys","Latin Playboys",1997
SOIBSPM12A8AE487B0,"You Only Tell Me You Love Me When You're Drunk (Brother Brown's Newt Mix)","You Only Tell Me You Love Me When You're Drunk","Pet Shop Boys",2000
SOSCCMP12A58A7B916,"Finger Lickin' Bass Jam","Bass The Nation","Bass Tech DXJ",1994
SONVIFQ12A8C14103A,"Shake Off The Ghosts","Best Of","Hervé",0
SOMNOUR12AB01859B0,"Cowboy Hats","Ooh_ That Could Cost Him The Gold_ Bob","Chris Cummings",0
SOKGVPT12A8C1410D7,Separados,"Canciones De Amor","Marco Antonio Muñiz",0
SOZFXVT12AB0183820,Tankar,"Annleis enn i går","Herborg Kråkevik",0
SORIDBM12A6D4FC41F,Ibrahim,"Run Trip Fall",Diefenbach,2003
SOULSQR12AC3DF5FDB,"I am a pilgrim","Carry the word","Spencer Bohren",0
SOEIYFQ12A6D4F745F,"All Day (Album Version)","Early Trax",Ministry,2004
SOKPVRX12A6D4F7A49,"Empty Buildings_ Falling Rain","Capsule For One","Vector Lovers",2005
SOQVWLD12A58A7BB1C,"Perfect Love  (LP Version)","Marc Cohn","MARC COHN",1991
SOSXIGJ12A6D4FBB07,"I Know (live)","Drop Your Thangs","JT The Bigga Figga",0
SOWYPVU12A58A7C2B5,"Hold On","Said And Done","Lloyd Brown",0
SOKYEQH12A8C140FCE,"This Is My Declaration (LP Version)","Walk On",4Him,0
SOOUNCE12AB018A435,"The Creature","The Creature",Decadence,2005
SOHZFOT12AAF3B435A,Longing,Realize,"Karsh Kale",2001
SOGQNXO12AB0183FB6,"Sister to a Mother","Peanuts & Corn - Factory Seconds","The Gumshoe Strut",2001
SOBRVFJ12AF72A7BD3,"Cry Baby","Pebble To A Pearl","Nikka Costa",2008
